event_id,asset_id,title,event_type_id,start_date,end_date,event_status,description,performed_by,created_at,cost
c82f4252-a9c9-4b65-b922-4d6b9f,SYS-4A549A15-F-F0CFD-A-0301C,CON-FEE5F9 Repair,3,2021-01-06 00:00:00,2021-01-09 00:00:00,completed,Repair for CON-FEE5F9,Internal Team,2025-04-16 12:49:40,4403.18
978df779-dc65-4891-a422-7dafd9,SYS-4A549A15-F-F0CFD-A-0301C,CON-FEE5F9 Inspection,2,2022-01-06 00:00:00,2022-01-09 00:00:00,completed,Inspection for CON-FEE5F9,Vendor,2025-04-16 12:49:40,1514.2
1a3d1c8c-1df5-403c-a47f-f00602,SYS-4A549A15-F-F0CFD-A-0301C,CON-FEE5F9 Inspection,2,2022-04-06 00:00:00,2022-04-09 00:00:00,in_progress,Inspection for CON-FEE5F9,Vendor,2025-04-16 12:49:40,
37ecc8ba-7021-4c8f-bd3f-0339bd,SYS-4A549A15-F-F0CFD-A-0301C,CON-FEE5F9 Alteration,4,2022-07-05 00:00:00,2022-07-07 00:00:00,scheduled,Alteration for CON-FEE5F9,Internal Team,2025-04-16 12:49:40,
924e2104-9cf4-4138-9002-8c383c,SYS-4A549A15-F-F0CFD-A-0301C,CON-FEE5F9 Inspection,2,2023-01-01 00:00:00,2023-01-02 00:00:00,scheduled,Inspection for CON-FEE5F9,Vendor,2025-04-16 12:49:40,
eadab6e0-fde0-4503-af50-30b390,SYS-4A549A15-F-F0CFD-A-0301C,CON-FEE5F9 Repair,3,2024-01-01 00:00:00,2024-01-03 00:00:00,completed,Repair for CON-FEE5F9,Internal Team,2025-04-16 12:49:40,2537.98
a7d224a6-8940-4a3e-951f-864c69,SYS-4A549A15-F-F0CFD-A-0301C,CON-FEE5F9 Inspection,2,2024-12-31 00:00:00,2025-01-02 00:00:00,scheduled,Inspection for CON-FEE5F9,Contractor,2025-04-16 12:49:40,
aff285d1-c14e-4956-b188-35fb7b,SYS-4A549A15-F-F0CFD-A-0301C,CON-FEE5F9 Inspection,2,2025-03-01 00:00:00,2025-03-02 00:00:00,scheduled,Inspection for CON-FEE5F9,Internal Team,2025-04-16 12:49:40,
ac73e71b-2084-4457-b0f8-757a3f,SYS-4A549A15-F-F0CFD-A-0301C,CON-FEE5F9 Inspection,2,2025-03-31 00:00:00,2025-04-02 00:00:00,in_progress,Inspection for CON-FEE5F9,Internal Team,2025-04-16 12:49:40,
7efe5b2c-cd79-42c0-b9ea-a8c38a,SYS-4A549A15-F-F0CFD-A-25371,CON-AFF12B Commissioning,1,2023-01-29 00:00:00,2023-01-30 00:00:00,completed,Initial commissioning and calibration of CON-AFF12B,Vendor,2025-04-16 12:49:40,3455.07
db818c4f-ff49-41e9-9789-2ad3b1,SYS-4A549A15-F-F0CFD-A-25371,CON-AFF12B Alteration,4,2023-07-28 00:00:00,2023-07-31 00:00:00,scheduled,Alteration for CON-AFF12B,Internal Team,2025-04-16 12:49:40,
c40130c3-5e3a-43a0-9b87-e7a5b2,SYS-4A549A15-F-F0CFD-A-25371,CON-AFF12B Alteration,4,2023-10-26 00:00:00,2023-10-29 00:00:00,completed,Alteration for CON-AFF12B,Vendor,2025-04-16 12:49:40,3019.72
68c855ed-b378-4103-8e9c-4fb1b2,SYS-4A549A15-F-F0CFD-A-25371,CON-AFF12B Maintenance,1,2024-04-23 00:00:00,2024-04-24 00:00:00,completed,Maintenance for CON-AFF12B,Contractor,2025-04-16 12:49:40,1066.27
8c082611-57d1-4a71-82fd-d84b92,SYS-4A549A15-F-F0CFD-A-25371,CON-AFF12B Inspection,2,2024-10-20 00:00:00,2024-10-21 00:00:00,completed,Inspection for CON-AFF12B,Internal Team,2025-04-16 12:49:40,3444.49
31adacad-f4e7-4a2b-a144-7c726b,SYS-4A549A15-F-F0CFD-A-25371,CON-AFF12B Inspection,2,2024-12-19 00:00:00,2024-12-20 00:00:00,scheduled,Inspection for CON-AFF12B,Internal Team,2025-04-16 12:49:40,
52b41816-df42-4e7a-8c5e-fb53f7,SYS-4A549A15-F-F0CFD-A-25371,CON-AFF12B Alteration,4,2025-06-17 00:00:00,2025-06-18 00:00:00,completed,Alteration for CON-AFF12B,Internal Team,2025-04-16 12:49:40,3950.41
c6f8b45a-7c48-4477-86bc-33ca72,SYS-4A549A15-F-F0CFD-A-CA43E,CON-7268C5 Commissioning,1,2021-04-22 00:00:00,2021-04-23 00:00:00,completed,Initial commissioning and calibration of CON-7268C5,Internal Team,2025-04-16 12:49:40,3300.13
d1d223d3-646d-4752-9272-61914a,SYS-4A549A15-F-F0CFD-A-CA43E,CON-7268C5 Repair,3,2021-07-21 00:00:00,2021-07-22 00:00:00,completed,Repair for CON-7268C5,Internal Team,2025-04-16 12:49:40,1038.1
e283d3f0-b4af-44d4-9ddf-e33d29,SYS-4A549A15-F-F0CFD-A-CA43E,CON-7268C5 Repair,3,2021-10-19 00:00:00,2021-10-22 00:00:00,scheduled,Repair for CON-7268C5,Contractor,2025-04-16 12:49:40,
87d584c3-9796-4ef2-9c0b-dae943,SYS-4A549A15-F-F0CFD-A-CA43E,CON-7268C5 Repair,3,2021-12-18 00:00:00,2021-12-19 00:00:00,completed,Repair for CON-7268C5,Contractor,2025-04-16 12:49:40,1919.48
f6364546-8ec6-4bf6-b02f-07c68c,SYS-4A549A15-F-F0CFD-A-CA43E,CON-7268C5 Maintenance,1,2022-12-18 00:00:00,2022-12-21 00:00:00,scheduled,Maintenance for CON-7268C5,Vendor,2025-04-16 12:49:40,
7b623d90-f332-41f6-8e7c-13bfe5,SYS-4A549A15-F-F0CFD-A-CA43E,CON-7268C5 Inspection,2,2023-03-18 00:00:00,2023-03-21 00:00:00,scheduled,Inspection for CON-7268C5,Vendor,2025-04-16 12:49:40,
2ccd29cf-b1cd-4002-ba97-7abb70,SYS-4A549A15-F-F0CFD-A-CA43E,CON-7268C5 Alteration,4,2023-04-17 00:00:00,2023-04-20 00:00:00,completed,Alteration for CON-7268C5,Vendor,2025-04-16 12:49:40,2162.26
915824fd-36fd-46e0-8fef-70cf39,SYS-4A549A15-F-F0CFD-A-CA43E,CON-7268C5 Maintenance,1,2024-04-16 00:00:00,2024-04-18 00:00:00,in_progress,Maintenance for CON-7268C5,Internal Team,2025-04-16 12:49:40,
1e42ca23-4b65-417c-a734-382645,SYS-4A549A15-F-F0CFD-A-CA43E,CON-7268C5 Maintenance,1,2025-04-16 00:00:00,2025-04-18 00:00:00,in_progress,Maintenance for CON-7268C5,Vendor,2025-04-16 12:49:40,
8363295c-c2f0-4743-a397-adcd5e,SYS-4A549A15-F-F0CFD-A-7947E,CON-0EB189 Commissioning,1,2023-06-12 00:00:00,2023-06-13 00:00:00,completed,Initial commissioning and calibration of CON-0EB189,Internal Team,2025-04-16 12:49:40,801.48
2f95b3d8-724e-4edd-a7f8-b25a9c,SYS-4A549A15-F-F0CFD-A-7947E,CON-0EB189 Repair,3,2023-08-11 00:00:00,2023-08-12 00:00:00,scheduled,Repair for CON-0EB189,Internal Team,2025-04-16 12:49:40,
27422332-a2b7-4fca-9e24-2f7f5f,SYS-4A549A15-F-F0CFD-A-7947E,CON-0EB189 Inspection,2,2024-02-07 00:00:00,2024-02-09 00:00:00,scheduled,Inspection for CON-0EB189,Contractor,2025-04-16 12:49:40,
245baa1f-6110-4fbc-93c7-1de4f5,SYS-4A549A15-F-F0CFD-A-7947E,CON-0EB189 Inspection,2,2024-05-07 00:00:00,2024-05-09 00:00:00,scheduled,Inspection for CON-0EB189,Contractor,2025-04-16 12:49:40,
bc71974c-0a16-409d-ba99-0fb26d,SYS-4A549A15-F-F0CFD-A-7947E,CON-0EB189 Inspection,2,2024-06-06 00:00:00,2024-06-07 00:00:00,scheduled,Inspection for CON-0EB189,Internal Team,2025-04-16 12:49:40,
1fbc23ca-dda1-42d4-83b2-bcbd01,SYS-4A549A15-F-F0CFD-A-7947E,CON-0EB189 Inspection,2,2025-06-06 00:00:00,2025-06-09 00:00:00,in_progress,Inspection for CON-0EB189,Vendor,2025-04-16 12:49:40,
1368c557-619c-4a72-a61e-271006,SYS-4A549A15-F-F0CFD-A-A9E26,PIP-05C17E Commissioning,1,2021-04-14 00:00:00,2021-04-15 00:00:00,completed,Initial commissioning and calibration of PIP-05C17E,Contractor,2025-04-16 12:49:40,3371.03
94157579-8369-4891-8bf2-2a468e,SYS-4A549A15-F-F0CFD-A-A9E26,PIP-05C17E Inspection,2,2021-10-11 00:00:00,2021-10-13 00:00:00,completed,Inspection for PIP-05C17E,Contractor,2025-04-16 12:49:40,3958.54
b7d10790-cb1f-41ad-9815-dce726,SYS-4A549A15-F-F0CFD-A-A9E26,PIP-05C17E Maintenance,1,2022-10-11 00:00:00,2022-10-13 00:00:00,scheduled,Maintenance for PIP-05C17E,Internal Team,2025-04-16 12:49:40,
d9a1763d-c203-471e-ba59-8adadc,SYS-4A549A15-F-F0CFD-A-A9E26,PIP-05C17E Inspection,2,2023-10-11 00:00:00,2023-10-14 00:00:00,in_progress,Inspection for PIP-05C17E,Contractor,2025-04-16 12:49:40,
1488c51d-1bb6-47df-bc23-9e9cc0,SYS-4A549A15-F-F0CFD-A-A9E26,PIP-05C17E Alteration,4,2023-11-10 00:00:00,2023-11-11 00:00:00,completed,Alteration for PIP-05C17E,Contractor,2025-04-16 12:49:40,4699.3
64fa2419-a478-4cb6-8005-90cc43,SYS-4A549A15-F-F0CFD-A-A9E26,PIP-05C17E Inspection,2,2024-11-09 00:00:00,2024-11-10 00:00:00,completed,Inspection for PIP-05C17E,Vendor,2025-04-16 12:49:40,3596.33
c1139685-1500-415c-a3ce-7e2df6,SYS-4A549A15-F-F0CFD-A-A9E26,PIP-05C17E Alteration,4,2025-05-08 00:00:00,2025-05-11 00:00:00,completed,Alteration for PIP-05C17E,Contractor,2025-04-16 12:49:40,3499.76
ac0e9a3d-7090-4457-8583-d37c03,SYS-4A549A15-F-F0CFD-A-F4FD9,PIP-A95F2D Commissioning,1,2021-04-21 00:00:00,2021-04-22 00:00:00,completed,Initial commissioning and calibration of PIP-A95F2D,Contractor,2025-04-16 12:49:40,1546.39
518f07fc-ccfe-4308-82dc-67837e,SYS-4A549A15-F-F0CFD-A-F4FD9,PIP-A95F2D Maintenance,1,2021-06-20 00:00:00,2021-06-22 00:00:00,completed,Maintenance for PIP-A95F2D,Internal Team,2025-04-16 12:49:40,3965.25
937b2950-0852-40ea-81f2-33c10f,SYS-4A549A15-F-F0CFD-A-F4FD9,PIP-A95F2D Maintenance,1,2021-07-20 00:00:00,2021-07-23 00:00:00,completed,Maintenance for PIP-A95F2D,Contractor,2025-04-16 12:49:40,2033.67
ff34802d-dca3-4185-b534-ef1478,SYS-4A549A15-F-F0CFD-A-F4FD9,PIP-A95F2D Alteration,4,2021-09-18 00:00:00,2021-09-19 00:00:00,completed,Alteration for PIP-A95F2D,Contractor,2025-04-16 12:49:40,2768.69
e579fd8e-d5c3-4b16-954d-4a8b79,SYS-4A549A15-F-F0CFD-A-F4FD9,PIP-A95F2D Maintenance,1,2022-03-17 00:00:00,2022-03-18 00:00:00,in_progress,Maintenance for PIP-A95F2D,Contractor,2025-04-16 12:49:40,
965d2da4-b111-4632-ad2f-68ed69,SYS-4A549A15-F-F0CFD-A-F4FD9,PIP-A95F2D Inspection,2,2022-06-15 00:00:00,2022-06-17 00:00:00,in_progress,Inspection for PIP-A95F2D,Vendor,2025-04-16 12:49:40,
791bd6f5-86fe-4952-8b2e-38abe4,SYS-4A549A15-F-F0CFD-A-F4FD9,PIP-A95F2D Repair,3,2022-12-12 00:00:00,2022-12-15 00:00:00,in_progress,Repair for PIP-A95F2D,Contractor,2025-04-16 12:49:40,
63133cd8-a088-4e18-8270-5b0db5,SYS-4A549A15-F-F0CFD-A-F4FD9,PIP-A95F2D Maintenance,1,2023-02-10 00:00:00,2023-02-11 00:00:00,scheduled,Maintenance for PIP-A95F2D,Vendor,2025-04-16 12:49:40,
d3a2a90e-a85b-44ba-bcd0-bdc7be,SYS-4A549A15-F-F0CFD-A-F4FD9,PIP-A95F2D Repair,3,2023-04-11 00:00:00,2023-04-13 00:00:00,in_progress,Repair for PIP-A95F2D,Contractor,2025-04-16 12:49:40,
d8b2c5be-5c9a-42cf-bcdb-526027,SYS-4A549A15-F-F0CFD-A-F4FD9,PIP-A95F2D Inspection,2,2023-07-10 00:00:00,2023-07-11 00:00:00,scheduled,Inspection for PIP-A95F2D,Internal Team,2025-04-16 12:49:40,
528a9797-48a1-4c2d-af01-63e8dd,SYS-4A549A15-F-F0CFD-A-B45DF,PIP-7D8463 Commissioning,1,2021-10-01 00:00:00,2021-10-02 00:00:00,completed,Initial commissioning and calibration of PIP-7D8463,Internal Team,2025-04-16 12:49:40,879.73
b17faa28-9f77-4be1-b167-5f00f0,SYS-4A549A15-F-F0CFD-A-B45DF,PIP-7D8463 Inspection,2,2021-11-30 00:00:00,2021-12-02 00:00:00,in_progress,Inspection for PIP-7D8463,Internal Team,2025-04-16 12:49:40,
e4250d65-6934-41e5-b1a4-117d7c,SYS-4A549A15-F-F0CFD-A-B45DF,PIP-7D8463 Maintenance,1,2022-11-30 00:00:00,2022-12-02 00:00:00,in_progress,Maintenance for PIP-7D8463,Vendor,2025-04-16 12:49:40,
68660165-0740-49d1-b9cf-5c5d7a,SYS-4A549A15-F-F0CFD-A-B45DF,PIP-7D8463 Inspection,2,2023-05-29 00:00:00,2023-06-01 00:00:00,in_progress,Inspection for PIP-7D8463,Vendor,2025-04-16 12:49:40,
469fb835-49fa-4675-9340-ebc6ca,SYS-4A549A15-F-F0CFD-A-B45DF,PIP-7D8463 Maintenance,1,2023-08-27 00:00:00,2023-08-30 00:00:00,in_progress,Maintenance for PIP-7D8463,Contractor,2025-04-16 12:49:40,
40bda0b2-1673-41ee-935a-8e811a,SYS-4A549A15-F-F0CFD-A-B45DF,PIP-7D8463 Alteration,4,2024-02-23 00:00:00,2024-02-25 00:00:00,completed,Alteration for PIP-7D8463,Contractor,2025-04-16 12:49:40,4713.1
a9475805-cf50-4e2b-9df7-1219a5,SYS-4A549A15-F-F0CFD-A-B45DF,PIP-7D8463 Alteration,4,2024-05-23 00:00:00,2024-05-24 00:00:00,completed,Alteration for PIP-7D8463,Internal Team,2025-04-16 12:49:40,4964.05
8a7461d0-3eca-45c3-b0b3-1633e4,SYS-4A549A15-F-F0CFD-A-B45DF,PIP-7D8463 Repair,3,2024-07-22 00:00:00,2024-07-23 00:00:00,scheduled,Repair for PIP-7D8463,Internal Team,2025-04-16 12:49:40,
65d7156a-6385-462c-b5eb-0fd748,SYS-4A549A15-F-F0CFD-A-B45DF,PIP-7D8463 Maintenance,1,2024-08-21 00:00:00,2024-08-22 00:00:00,scheduled,Maintenance for PIP-7D8463,Vendor,2025-04-16 12:49:40,
8459f378-90e6-4ad2-9a36-8a22ce,SYS-4A549A15-F-F0CFD-A-B45DF,PIP-7D8463 Inspection,2,2025-02-17 00:00:00,2025-02-19 00:00:00,in_progress,Inspection for PIP-7D8463,Vendor,2025-04-16 12:49:40,
64148a75-76db-446b-91fc-2ae478,SYS-4A549A15-F-F0CFD-A-19937,PIP-640E82 Commissioning,1,2020-12-10 00:00:00,2020-12-11 00:00:00,completed,Initial commissioning and calibration of PIP-640E82,Vendor,2025-04-16 12:49:40,4996.35
dc444360-8185-41fe-b734-68e467,SYS-4A549A15-F-F0CFD-A-19937,PIP-640E82 Inspection,2,2021-03-10 00:00:00,2021-03-12 00:00:00,scheduled,Inspection for PIP-640E82,Contractor,2025-04-16 12:49:40,
d8fd12e0-9944-43e2-9911-8ccc79,SYS-4A549A15-F-F0CFD-A-19937,PIP-640E82 Alteration,4,2021-06-08 00:00:00,2021-06-11 00:00:00,scheduled,Alteration for PIP-640E82,Contractor,2025-04-16 12:49:40,
18bb60db-ebd4-49c5-b193-416488,SYS-4A549A15-F-F0CFD-A-19937,PIP-640E82 Repair,3,2021-09-06 00:00:00,2021-09-09 00:00:00,in_progress,Repair for PIP-640E82,Internal Team,2025-04-16 12:49:40,
36590a12-1623-45fc-a934-931227,SYS-4A549A15-F-F0CFD-A-19937,PIP-640E82 Inspection,2,2021-10-06 00:00:00,2021-10-09 00:00:00,in_progress,Inspection for PIP-640E82,Contractor,2025-04-16 12:49:40,
c2680da7-95c2-43a7-bf17-84be8b,SYS-4A549A15-F-F0CFD-A-19937,PIP-640E82 Maintenance,1,2022-10-06 00:00:00,2022-10-09 00:00:00,in_progress,Maintenance for PIP-640E82,Vendor,2025-04-16 12:49:40,
46ee7d05-a761-4c7b-a799-9a5a5a,SYS-4A549A15-F-F0CFD-A-19937,PIP-640E82 Inspection,2,2023-04-04 00:00:00,2023-04-05 00:00:00,scheduled,Inspection for PIP-640E82,Vendor,2025-04-16 12:49:40,
4739e2b0-4084-40b3-852b-a55ded,SYS-4A549A15-F-F0CFD-A-19937,PIP-640E82 Repair,3,2023-06-03 00:00:00,2023-06-06 00:00:00,scheduled,Repair for PIP-640E82,Contractor,2025-04-16 12:49:40,
ca4840cd-f8c1-496b-ac3b-4afabf,SYS-4A549A15-F-F0CFD-A-19937,PIP-640E82 Maintenance,1,2023-09-01 00:00:00,2023-09-02 00:00:00,scheduled,Maintenance for PIP-640E82,Internal Team,2025-04-16 12:49:40,
0dac4a59-7f44-4b06-9c40-6a9db8,SYS-4A549A15-F-F0CFD-A-19937,PIP-640E82 Repair,3,2023-11-30 00:00:00,2023-12-01 00:00:00,completed,Repair for PIP-640E82,Vendor,2025-04-16 12:49:40,1264.69
9ae939e9-bc15-4e75-bed7-eea331,SYS-4A549A15-F-F0CFD-A-74BC6,PIP-3FA653 Commissioning,1,2022-02-25 00:00:00,2022-02-26 00:00:00,completed,Initial commissioning and calibration of PIP-3FA653,Contractor,2025-04-16 12:49:40,1484.03
98038175-0d30-4eff-8c23-537289,SYS-4A549A15-F-F0CFD-A-74BC6,PIP-3FA653 Alteration,4,2022-05-26 00:00:00,2022-05-27 00:00:00,in_progress,Alteration for PIP-3FA653,Internal Team,2025-04-16 12:49:40,
fedcf9b4-9097-4124-af50-d55be6,SYS-4A549A15-F-F0CFD-A-74BC6,PIP-3FA653 Alteration,4,2023-05-26 00:00:00,2023-05-29 00:00:00,in_progress,Alteration for PIP-3FA653,Contractor,2025-04-16 12:49:40,
d3e57cb5-1bdb-4c1d-abc7-20eca6,SYS-4A549A15-F-F0CFD-A-74BC6,PIP-3FA653 Alteration,4,2023-07-25 00:00:00,2023-07-26 00:00:00,completed,Alteration for PIP-3FA653,Contractor,2025-04-16 12:49:40,3197.71
7a7054d9-d2ed-4df4-981b-b31152,SYS-4A549A15-F-F0CFD-A-74BC6,PIP-3FA653 Inspection,2,2024-07-24 00:00:00,2024-07-26 00:00:00,scheduled,Inspection for PIP-3FA653,Internal Team,2025-04-16 12:49:40,
dfbed986-b1be-465f-9f2a-d7b54f,SYS-4A549A15-F-F0CFD-A-74BC6,PIP-3FA653 Maintenance,1,2024-08-23 00:00:00,2024-08-25 00:00:00,in_progress,Maintenance for PIP-3FA653,Internal Team,2025-04-16 12:49:40,
bbea34ac-b3e4-47f0-aebd-729ec9,SYS-4A549A15-F-F0CFD-A-74BC6,PIP-3FA653 Maintenance,1,2024-11-21 00:00:00,2024-11-24 00:00:00,scheduled,Maintenance for PIP-3FA653,Vendor,2025-04-16 12:49:40,
0ac6ae79-caa7-44ca-b122-f3aa99,SYS-4A549A15-F-F0CFD-A-74BC6,PIP-3FA653 Repair,3,2024-12-21 00:00:00,2024-12-23 00:00:00,in_progress,Repair for PIP-3FA653,Internal Team,2025-04-16 12:49:40,
9751a462-641d-4f22-a300-071bd5,SYS-4A549A15-F-F0CFD-A-74BC6,PIP-3FA653 Maintenance,1,2025-01-20 00:00:00,2025-01-21 00:00:00,completed,Maintenance for PIP-3FA653,Contractor,2025-04-16 12:49:40,3092.26
a40b1fd8-d2c3-48c7-9f97-9f4c8d,SYS-4A549A15-F-F0CFD-A-74BC6,PIP-3FA653 Alteration,4,2025-02-19 00:00:00,2025-02-22 00:00:00,scheduled,Alteration for PIP-3FA653,Internal Team,2025-04-16 12:49:40,
2119edc4-b5b1-4c96-9fad-bf1b67,SYS-4A549A15-F-F0CFD-A-5AEC6,PIP-C22357 Commissioning,1,2021-07-29 00:00:00,2021-07-30 00:00:00,completed,Initial commissioning and calibration of PIP-C22357,Internal Team,2025-04-16 12:49:40,3318.42
a6ffab30-f14a-4c94-a758-ab3026,SYS-4A549A15-F-F0CFD-A-5AEC6,PIP-C22357 Maintenance,1,2021-10-27 00:00:00,2021-10-30 00:00:00,in_progress,Maintenance for PIP-C22357,Vendor,2025-04-16 12:49:40,
708eda6b-ecc0-4713-aa88-0d629f,SYS-4A549A15-F-F0CFD-A-5AEC6,PIP-C22357 Inspection,2,2022-01-25 00:00:00,2022-01-27 00:00:00,in_progress,Inspection for PIP-C22357,Vendor,2025-04-16 12:49:40,
aa49c1ee-58de-44ec-9c43-675973,SYS-4A549A15-F-F0CFD-A-5AEC6,PIP-C22357 Alteration,4,2022-03-26 00:00:00,2022-03-28 00:00:00,in_progress,Alteration for PIP-C22357,Internal Team,2025-04-16 12:49:40,
6b91bc8f-6779-4800-a234-d7acc4,SYS-4A549A15-F-F0CFD-A-5AEC6,PIP-C22357 Alteration,4,2022-05-25 00:00:00,2022-05-28 00:00:00,in_progress,Alteration for PIP-C22357,Vendor,2025-04-16 12:49:40,
79eb4f2b-5b1b-40a5-a559-a43086,SYS-4A549A15-F-F0CFD-A-5AEC6,PIP-C22357 Repair,3,2022-07-24 00:00:00,2022-07-25 00:00:00,scheduled,Repair for PIP-C22357,Internal Team,2025-04-16 12:49:40,
cdc2c699-ee91-468b-8094-239f95,SYS-4A549A15-F-F0CFD-A-5AEC6,PIP-C22357 Maintenance,1,2022-10-22 00:00:00,2022-10-25 00:00:00,in_progress,Maintenance for PIP-C22357,Vendor,2025-04-16 12:49:40,
0c9610e7-f850-422e-a46f-b7bf0b,SYS-4A549A15-F-F0CFD-A-5AEC6,PIP-C22357 Inspection,2,2023-01-20 00:00:00,2023-01-23 00:00:00,scheduled,Inspection for PIP-C22357,Internal Team,2025-04-16 12:49:40,
6cff6b7f-7b65-4491-ba06-07fa47,SYS-4A549A15-F-F0CFD-A-5AEC6,PIP-C22357 Maintenance,1,2023-02-19 00:00:00,2023-02-21 00:00:00,completed,Maintenance for PIP-C22357,Contractor,2025-04-16 12:49:40,2977.83
faec4828-f239-4d26-bef9-ce026d,SYS-4A549A15-F-F0CFD-A-5AEC6,PIP-C22357 Inspection,2,2023-03-21 00:00:00,2023-03-24 00:00:00,in_progress,Inspection for PIP-C22357,Internal Team,2025-04-16 12:49:40,
d5a43b60-da19-4e99-8f46-011ce1,SYS-4A549A15-F-F0CFD-A-CCDF1,PIP-E39A45 Commissioning,1,2022-09-11 00:00:00,2022-09-12 00:00:00,completed,Initial commissioning and calibration of PIP-E39A45,Internal Team,2025-04-16 12:49:40,3425.1
168d01e0-a1b3-414f-b4fa-ee3e11,SYS-4A549A15-F-F0CFD-A-CCDF1,PIP-E39A45 Repair,3,2022-11-10 00:00:00,2022-11-12 00:00:00,completed,Repair for PIP-E39A45,Contractor,2025-04-16 12:49:40,4393.09
1162129a-9343-42e2-8ac1-99196b,SYS-4A549A15-F-F0CFD-A-CCDF1,PIP-E39A45 Repair,3,2022-12-10 00:00:00,2022-12-13 00:00:00,in_progress,Repair for PIP-E39A45,Vendor,2025-04-16 12:49:40,
f4d37c4a-ff06-4a57-830b-5388da,SYS-4A549A15-F-F0CFD-A-CCDF1,PIP-E39A45 Alteration,4,2023-02-08 00:00:00,2023-02-10 00:00:00,in_progress,Alteration for PIP-E39A45,Contractor,2025-04-16 12:49:40,
9bdbf28d-0dbd-46f8-95fe-835f8f,SYS-4A549A15-F-F0CFD-A-CCDF1,PIP-E39A45 Alteration,4,2023-03-10 00:00:00,2023-03-11 00:00:00,in_progress,Alteration for PIP-E39A45,Contractor,2025-04-16 12:49:40,
162ff1ff-9530-45e5-8a3a-891636,SYS-4A549A15-F-F0CFD-A-CCDF1,PIP-E39A45 Maintenance,1,2023-04-09 00:00:00,2023-04-11 00:00:00,in_progress,Maintenance for PIP-E39A45,Internal Team,2025-04-16 12:49:40,
814b5e05-06af-4c67-b7a7-75b3fb,SYS-4A549A15-F-F0CFD-A-CCDF1,PIP-E39A45 Inspection,2,2024-04-08 00:00:00,2024-04-11 00:00:00,scheduled,Inspection for PIP-E39A45,Contractor,2025-04-16 12:49:40,
3afb5b1c-e731-4d19-938f-edb1c3,SYS-4A549A15-F-F0CFD-A-CCDF1,PIP-E39A45 Inspection,2,2024-05-08 00:00:00,2024-05-09 00:00:00,scheduled,Inspection for PIP-E39A45,Vendor,2025-04-16 12:49:40,
9719ad58-b10e-415a-aaee-bf7c8b,SYS-4A549A15-F-F0CFD-A-CCDF1,PIP-E39A45 Repair,3,2024-07-07 00:00:00,2024-07-08 00:00:00,in_progress,Repair for PIP-E39A45,Internal Team,2025-04-16 12:49:40,
b6da5f60-6c9d-4ea7-86f3-5fb0ba,SYS-4A549A15-F-F0CFD-A-CCDF1,PIP-E39A45 Maintenance,1,2024-08-06 00:00:00,2024-08-08 00:00:00,completed,Maintenance for PIP-E39A45,Vendor,2025-04-16 12:49:40,1301.14
f45465b1-93ed-4dde-8aa0-ab3a46,SYS-4A549A15-F-F0CFD-A-F62F8,PIP-CED41C Commissioning,1,2022-10-25 00:00:00,2022-10-26 00:00:00,completed,Initial commissioning and calibration of PIP-CED41C,Vendor,2025-04-16 12:49:40,758.82
f9144539-5b9c-4da4-87eb-d068d5,SYS-4A549A15-F-F0CFD-A-F62F8,PIP-CED41C Inspection,2,2022-12-24 00:00:00,2022-12-27 00:00:00,completed,Inspection for PIP-CED41C,Internal Team,2025-04-16 12:49:40,1788.21
7cbeb3a9-f6b6-4a49-9cd7-8453d4,SYS-4A549A15-F-F0CFD-A-F62F8,PIP-CED41C Inspection,2,2023-06-22 00:00:00,2023-06-24 00:00:00,completed,Inspection for PIP-CED41C,Vendor,2025-04-16 12:49:40,989.53
8ce0df23-05d1-44e0-a8d3-ea8fcb,SYS-4A549A15-F-F0CFD-A-F62F8,PIP-CED41C Inspection,2,2023-09-20 00:00:00,2023-09-21 00:00:00,scheduled,Inspection for PIP-CED41C,Vendor,2025-04-16 12:49:40,
d23cb5ee-9322-4a8e-b7b9-4e45db,SYS-4A549A15-F-F0CFD-A-F62F8,PIP-CED41C Alteration,4,2023-12-19 00:00:00,2023-12-22 00:00:00,scheduled,Alteration for PIP-CED41C,Contractor,2025-04-16 12:49:40,
e970c7d8-c0a0-42bb-a0ff-acf4eb,SYS-4A549A15-F-F0CFD-A-F62F8,PIP-CED41C Maintenance,1,2024-06-16 00:00:00,2024-06-19 00:00:00,in_progress,Maintenance for PIP-CED41C,Internal Team,2025-04-16 12:49:40,
49b0d7db-c87f-447e-a8e1-cad355,SYS-4A549A15-F-F0CFD-A-F62F8,PIP-CED41C Inspection,2,2024-09-14 00:00:00,2024-09-17 00:00:00,completed,Inspection for PIP-CED41C,Internal Team,2025-04-16 12:49:40,4688.05
9f0f73c9-eee8-4a07-a052-b27ae3,SYS-4A549A15-F-F0CFD-A-F62F8,PIP-CED41C Repair,3,2024-10-14 00:00:00,2024-10-17 00:00:00,completed,Repair for PIP-CED41C,Internal Team,2025-04-16 12:49:40,2089.47
29b96168-6453-43d2-b780-7d945f,SYS-4A549A15-F-F0CFD-A-F62F8,PIP-CED41C Maintenance,1,2024-12-13 00:00:00,2024-12-14 00:00:00,completed,Maintenance for PIP-CED41C,Internal Team,2025-04-16 12:49:40,2717.27
